node,index,x,y,paper_id,title
1077,1077,-155.33051593719034,-131.21404561302734,2503.17980v1,A novel numerical method for mean field stochastic differential equation
1078,1078,-322.9574243609626,-76.40773536619864,2503.17910v2,ANEMONE: a fully three-dimensional solid-state electro-aerodynamic propulsion system simulator
1079,1079,283.5059973383449,369.27389809614493,2503.17807v2,Neural Network Approach to Stochastic Dynamics for Smooth Multimodal Density Estimation
1080,1080,1439.7090026919627,224.94916879179596,2503.17767v1,Design and implementation of a novel cryptographically secure pseudorandom number generator
1081,1081,-64.74455179209296,-85.27896150820847,2503.17719v1,Analysis and implementation of collocation methods for fractional differential equations
1082,1082,-318.76819700504996,328.9185767933552,2503.17618v1,A Spherical Crank-Nicolson Integrator Based on the Exponential Map and the Spherical Linear Interpolation
1083,1083,-1194.7650809759455,-483.9959492906189,2503.17590v1,Dual Block Gradient Ascent for Entropically Regularised Quantum Optimal Transport
1084,1084,-228.66169122296415,155.75063394498068,2503.17535v1,Hardware Acceleration for HPS Algorithms in Two and Three Dimensions
1085,1085,606.318490461935,-162.16246472258456,2503.17529v1,Network-Driven Global Stability Analysis: SVIRS Epidemic Model
1086,1086,-123.3067237242219,-65.72171581192529,2503.17528v1,Serinv: A Scalable Library for the Selected Inversion of Block-Tridiagonal with Arrowhead Matrices
1087,1087,-1313.12244925922,398.28083409235194,2503.17527v1,Differentiable Lagrangian Shock Hydrodynamics with Application to Stable Shock Acceleration of Density Interfaces
1088,1088,-328.9951734337161,-144.6142467709346,2503.17496v1,The Akhiezer iteration and an inverse-free solver for Sylvester matrix equations
1089,1089,-357.56086155747323,178.16068754107155,2503.17463v1,Model reduction of convection-dominated viscous conservation laws using implicit feature tracking and landmark image registration
1090,1090,-352.9565421572517,-93.73820877065947,2503.17357v1,Filtered Rayleigh-Ritz is all you need
1091,1091,-150.0148920888418,431.8104391043089,2503.17265v1,Learning to Solve Related Linear Systems
1092,1092,-357.5760445351982,353.63504494823246,2503.17234v1,High Accuracy Techniques Based Adaptive Finite Element Methods for Elliptic PDEs
1093,1093,-261.04844949914815,312.4970339348923,2503.17190v1,Babuška's paradox in a nonlinear bending model
1094,1094,-379.0342548350003,197.43427106268302,2503.17145v1,Numerical Simulations of Fully Eulerian Fluid-Structure Contact Interaction using a Ghost-Penalty Cut Finite Element Approach
1095,1095,-183.67656340189583,206.6467327777401,2503.16877v1,A fourth-order cut-cell method for solving the two-dimensional advection-diffusion equation with moving boundaries
1096,1096,-454.40298750709627,-155.55733755506992,2503.16792v1,Numerical simulation of wormhole propagation with the mixed hybridized discontinuous Galerkin finite element method
1097,1097,-582.6895376598721,209.72235393008168,2503.16765v1,A thermodynamically consistent phase-field model for mass transport with interfacial reaction and deformation
1098,1098,-202.9094903085813,-232.42390840221952,2503.16717v1,Random-sketching Techniques to Enhance the Numerically Stability of Block Orthogonalization Algorithms for s-step GMRES
1099,1099,57.799577843356246,307.34701286897484,2503.16388v1,A Mixed-FEM approximation with uniform conservation of the exponential stability for a class of anisotropic port-Hamiltonian system and its application to LQ control
1100,1100,-146.50243012059002,-231.77875985343704,2503.16312v1,Near-Linear Runtime for a Classical Matrix Preconditioning Algorithm
1101,1101,453.1530179398396,-1255.9590045411117,2503.16225v1,Energy-Adaptive Riemannian Conjugate Gradient Method for Density Functional Theory
1102,1102,234.28487138698165,443.7714001362536,2503.16222v1,Efficient Bayesian Computation Using Plug-and-Play Priors for Poisson Inverse Problems
1103,1103,440.0165484803102,130.22874982242166,2503.16210v1,On the convergence of split exponential integrators for semilinear parabolic problems
1104,1104,164.64477626568515,-51.748806117278654,2503.16209v1,"Instance optimal function recovery -- samples, decoders and asymptotic performance"
1105,1105,-43.57889254514262,885.5136666775726,2503.16202v1,3D Stochastic Geometry Model for Aerial Vehicle-Relayed Ground-Air-Satellite Connectivity
1106,1106,-69.64598189179497,-171.29193955753826,2503.16196v1,"An interior penalty DG method with correct and minimal averages, jumps and penalties for the miscible displacement problem of nonnegative characteristic form, and SUPG-type error estimates under low regularity, dominating Darcy velocity"
1107,1107,-266.2444141483951,-85.81883976696756,2503.16176v2,Nonnegative Biquadratic Tensors
1108,1108,345.6202221106571,-65.21558053906702,2503.17487v1,Samplets: Wavelet concepts for scattered data
1109,1109,173.4550192540766,-96.94751528947546,2503.16110v1,Compact implicit high resolution numerical method for solving transport problems with sorption isotherms
1110,1110,199.8583759290287,594.0068040729652,2503.16028v2,Sequential Monte Carlo with Gaussian Mixture Approximation for Infinite-Dimensional Statistical Inverse Problems
1111,1111,371.52336612113095,79.43051683839204,2503.16010v1,Patch-based learning of adaptive Total Variation parameter maps for blind image denoising
1112,1112,-328.62976801797635,340.2506124442751,2503.15994v1,A framework for efficient reduced order modelling in the Julia programming language
1113,1113,-220.83537452604205,41.51104974006862,2503.15826v1,Fourth-order uniformly accurate integrators with long time near conservations for the nonlinear Dirac equation in the nonrelativistic regime
1114,1114,-376.32246317551045,324.2749138998272,2503.15786v1,Stable quadratic generalized IsoGeometric analysis for elliptic interface problem
1115,1115,305.43183081557004,89.85060044581638,2503.15765v1,Computation of whispering gallery modes for spherical symmetric heterogeneous Helmholtz problems with piecewise smooth refractive index
1116,1116,-1190.7695914459014,-506.814058871757,2503.15711v1,"5D free-running, reconstruction, variable projection, ADMM, VPAL"
1117,1117,50.85953459601622,399.3732927976752,2503.15696v1,Approximation properties of neural ODEs
1118,1118,695.7043534932133,323.67512560184366,2503.15673v2,Numerical Analysis and Dimension Splitting for A Semi-Lagrangian Discontinuous Finite Element Scheme Based on the Characteristic Galerkin Method
1119,1119,-236.8305690896614,486.927004007195,2503.15441v1,A discontinuity-capturing neural network with categorical embedding and its application to anisotropic elliptic interface problems
1120,1120,-91.28093425092557,82.5976433221368,2503.15397v1,A High Order IMEX Method for Generalized Korteweg de-Vries Equations
1121,1121,-122.72595282966117,5.008126100165242,2503.15258v1,A Lie algebra view of matrix splittings
1122,1122,-177.01519958251285,237.8641948093001,2503.15188v1,Convergence analysis of SPH method on irregular particle distributions for the Poisson equation
1123,1123,-80.8281434515392,-196.25709982834758,2503.15125v1,A Spectral Approach to Optimal Control of the Fokker-Planck Equation
1124,1124,-1077.7317983409314,-919.9883532215289,2503.15121v1,Analytic adjoint solution for incompressible potential flows
1125,1125,47.10166871947905,405.0228522486079,2503.15105v2,"Control, Optimal Transport and Neural Differential Equations in Supervised Learning"
1126,1126,-59.367740927868084,337.86412846425594,2503.15077v1,Efficient forward and inverse uncertainty quantification for dynamical systems based on dimension reduction and Kriging surrogate modeling in functional space
1127,1127,134.23081554230643,570.3393797147833,2503.15568v1,Mixed precision accumulation for neural network inference guided by componentwise forward error analysis
1128,1128,140.4332181229499,243.69831164600566,2503.14978v1,Inferring diffusivity from killed diffusion
1129,1129,456.5028944992253,41.958328745344055,2503.14947v1,Image Restoration Models with Optimal Transport and Total Variation Regularization
1130,1130,-237.7232949438003,448.2011555875571,2503.14913v1,A PINN-enriched finite element method for linear elliptic problems
1131,1131,77.91292628057352,394.06114841397914,2503.14764v2,A shape-optimization approach for inverse diffusion problems using a single boundary measurement
1132,1132,-224.5350388255911,72.15693624023513,2503.14750v1,Matrix nearness problems and eigenvalue optimization
1133,1133,597.7055700052475,538.5833625983543,2503.14011v1,Multitaper-Based Post-Processing of Compact Antenna Responses Obtained in Non-Anechoic Conditions
1134,1134,-181.84356857507476,-235.60956379440015,2503.13941v1,Randomized block Kaczmarz with volume sampling: Momentum acceleration and efficient implementation
1135,1135,-165.366474702466,147.9991442860802,2503.13930v1,SIAC Accuracy Enhancement of Stochastic Galerkin Solutions for Wave Equations with Uncertain Coefficients
1136,1136,1235.0874611823801,706.7825569108772,2503.13877v1,Shock with Confidence: Formal Proofs of Correctness for Hyperbolic Partial Differential Equation Solvers
1137,1137,114.15833466235264,491.33442519935204,2503.13830v1,Hierarchical Gaussian Random Fields for Multilevel Markov Chain Monte Carlo: Coupling Stochastic Partial Differential Equation and The Karhunen-Loève Decomposition
1138,1138,647.5444549031963,264.2301703636195,2503.13802v1,Multi-Harmonic Gridded 3D Deconvolution (MH3D) for Robust and Accurate Image Reconstruction in MPI for Single Axis Drive Field Scanners
1139,1139,465.78535550986777,6.312393176043738,2503.13756v1,Fast alignment of heterogeneous images in sliced Wasserstein distance
1140,1140,-210.94616641682575,87.59997843886514,2503.13711v1,Constructing Sobolev orthonormal rational functions via an updating procedure
1141,1141,318.56415223466945,247.9771381052076,2503.13388v3,A mathematical model for a universal digital quantum computer with an application to the Grover-Rudolph algorithm
1142,1142,293.7848472174423,35.98622559010586,2503.13354v1,Parameter-free structure-texture image decomposition by unrolling
1143,1143,407.5927249604549,175.31777278689674,2503.13311v1,Numerical Hopf-Lax formulae for Hamilton-Jacobi equations on unstructured geometries
1144,1144,-308.06798377311856,-288.33067798773817,2503.13298v1,From Few-Shot Optimal Control to Few-Shot Learning
1145,1145,57.68151549679439,533.7740310159371,2503.13284v1,Bayesian identification of material parameters in viscoelastic structures as an inverse problem in a semigroup setting
1146,1146,-169.0379547345053,475.84758615830435,2503.13248v1,Neural network-based Godunov corrections for approximate Riemann solvers using bi-fidelity learning
1147,1147,-23.607368782705205,297.9091087500116,2503.13193v1,The deep multi-FBSDE method: a robust deep learning method for coupled FBSDEs
1148,1148,-104.96480879364692,407.73566194888735,2503.13170v1,A~posteriori error analysis for optimization with PDE constraints
1149,1149,176.7270418701683,57.87088003168173,2503.13126v1,Error analysis of the Strang splitting for the 3D semilinear wave equation with finite-energy data
1150,1150,-140.0285896209084,95.06651238025414,2503.13094v1,Preserving invariant domains and strong approximation of stochastic differential equations
1151,1151,-114.54136062386402,265.75583740081714,2503.13093v1,Localized Dynamic Mode Decomposition with Temporally Adaptive Partitioning
1152,1152,603.3718053315542,550.0407942791147,2503.13032v1,Miniaturization-Oriented Design of Spline-Parameterized UWB Antenna for In-Door Positioning Applications
1153,1153,559.743681312405,524.9104149552622,2503.13029v1,Specification-Oriented Automatic Design of Topologically Agnostic Antenna Structure
1154,1154,592.0989581692706,539.0851004111117,2503.13019v1,TR-Based Antenna Design with Forward FD: the Effects of Step Size on the Optimization Performance
1155,1155,-29.901885453091495,-215.88808488832916,2503.13007v1,On the characteristic structure of the adjoint Euler equations with application to supersonic flows
1156,1156,-268.8887042864843,-20.469866730805744,2503.12816v1,Weak Convergence of Finite Element Approximations of Stochastic Linear Schrödinger equation driven by additive Wiener noise
1157,1157,-381.728140802234,-57.621266183773926,2503.12805v2,A fast Fourier spectral method for wave kinetic equation
1158,1158,130.17524176448225,474.25123263884626,2503.12744v1,Finite Samples for Shallow Neural Networks
1159,1159,-279.19070213933685,431.70063691573233,2503.12717v1,Neural network-enhanced $hr$-adaptive finite element algorithm for parabolic equations
1160,1160,-321.59695450923255,139.44231425679152,2503.12670v1,Stable Volume Dissipation for High-Order Finite-Difference Methods with the Generalized Summation-by-Parts Property
1161,1161,-31.001734108754988,841.899928649136,2503.15545v1,Data-Driven Approximation of Binary-State Network Reliability Function: Algorithm Selection and Reliability Thresholds for Large-Scale Systems
1162,1162,237.96819499012202,676.3252059541965,2503.12474v1,Ensemble Kalman-Bucy filtering for nonlinear model predictive control
1163,1163,-153.58475634830128,-39.670638845557676,2503.12473v1,Oscillation-eliminating central DG schemes for hyperbolic conservation laws
1164,1164,-194.106100177648,41.397317604373995,2503.12465v1,On Local Minimum Entropy Principle of High-Order Schemes for Relativistic Euler Equations
1165,1165,-361.7135183058902,-138.01065423439442,2503.12422v1,A computational method for multiple steady Hele-Shaw bubbles in planar domains
1166,1166,45.86999724043135,187.49591916290944,2503.12403v1,A Parametric Family of Polynomial Wavelets for Signal and Image Processing
1167,1167,211.32777799586825,133.92440760327358,2503.12397v1,A free parameter depending family of polynomial wavelets on a compact interval
1168,1168,-1383.7786501939838,44.31532840769881,2503.12375v1,Optimization-based method for conjugate heat transfer problems
1169,1169,155.5888004292251,598.4292832518622,2503.12295v1,Towards Learning High-Precision Least Squares Algorithms with Sequence Models
1170,1170,138.37665780107548,127.95948048924821,2503.12289v1,On the recovery of two function-valued coefficients in the Helmholtz equation for inverse scattering problems via inverse Born series
1171,1171,669.5276276911516,-167.06226341181292,2503.12262v1,Improving Wolbachia-Based Control Programs in Urban Settings: Insights from Spatial Modeling
1172,1172,-467.88364852501394,26.71065028099743,2503.12240v1,A Lagrange multiplier formulation for the fully dynamic Navier-Stokes-Biot system
1173,1173,-96.05593501219835,116.2824918110065,2503.12117v1,The Exact Geometry of Numerical Error: Cyclic Groups and Deterministic Bias
1174,1174,-408.2621262938417,210.99692304433486,2503.12110v1,A numerical method based on quasi-Lagrangian Voronoi cells for two-phase flows with large density contrast
1175,1175,-340.3288887410179,-85.58926593907066,2503.12038v1,Solving nonlinear eigenvalue problems via contour integration and region partitioning
1176,1176,275.3985719269953,642.9181062210663,2503.11986v1,An Acoustic Inversion-Based Flow Measurement Model in 3D Hydrodynamic Systems
1177,1177,-326.71118529421756,297.90583426429987,2503.13526v1,Time parallelization for hyperbolic and parabolic problems
1178,1178,429.91857075740154,-479.4232912703095,2503.11884v1,Mixing Condition Numbers and Oracles for Accurate Floating-point Debugging
1179,1179,667.2304178111627,686.294280871225,2503.11800v1,Adaptive mesh refinement on Cartesian meshes applied to the mixed finite element discretization of the multigroup neutron diffusion equations
1180,1180,-17.174406837846693,310.034799802789,2503.11749v2,Proposal for the Application of Fractional Operators in Polynomial Regression Models to Enhance the Determination Coefficient $R^2$ on Unseen Data
1181,1181,20.578104474985334,-203.68356623728388,2503.11569v2,Improvement of Sinc-collocation methods for Volterra-Fredholm integral equations of the second kind and their theoretical analysis
1182,1182,-499.5770878487513,928.9953860962949,2503.11528v1,"A regional implementation of a mixed finite-element, semi-implicit dynamical core"
1183,1183,278.01280933665777,-515.8802826246052,2503.11523v1,Superconvergent Discontinuous Galerkin Method for the Scalar Teukolsky Equation on Hyperboloidal Domains: Efficient Waveform and Self-Force Computation
1184,1184,-228.56030943884363,487.6550099890336,2503.11493v1,Normal-normal continuous symmetric stresses in mixed finite element elasticity
1185,1185,-112.69531414566575,-96.67480098432104,2503.11468v1,Efficient stochastic asymptotic-preserving scheme for tumor growth models with uncertain parameters
1186,1186,-231.7631776886586,165.29604120970197,2503.11421v1,"Linear, decoupled and positivity-preserving staggered mesh schemes for general dissipative systems with arbitrary energy distributions"
1187,1187,-399.82718608511266,399.2751841869573,2503.11397v1,Unfitted hybrid high-order methods stabilized by polynomial extension for elliptic interface problems
1188,1188,-250.06055746407574,333.6001137957419,2503.11386v1,Adaptive Regularisation for PDE-Constrained Optimal Control
1189,1189,502.7548919190039,-521.0513968485394,2503.11355v1,TypedMatrices.jl: An Extensible and Type-Based Matrix Collection for Julia
1190,1190,219.3140205931588,632.3752904278645,2503.11308v1,Accuracy Boost in Ensemble Kalman Inversion via Ensemble Control Strategies
1191,1191,-352.5248568759442,375.35411937814195,2503.11284v1,Numerical Solution and Errors Analysis of Iterative Method for a Nonlinear Plate Bending Problem
1192,1192,242.10639492102428,186.03095622770522,2503.11192v1,Enhanced Diffuse Interface Method for Multiphase Flow Simulations Across All Mach Numbers
1193,1193,-223.82710837661202,211.76333839939042,2503.11166v1,"Space-time discretization of the wave equation in a second-order-in-time formulation: a conforming, unconditionally stable method"
1194,1194,203.2121587193174,182.94549603995898,2503.11034v1,Inverse scattering for Schrödinger equation in the frequency domain via data-driven reduced order modeling
1195,1195,-163.33513680204734,402.32904428244393,2503.10824v1,On the representation of energy-preserving quadratic operators with application to Operator Inference
1196,1196,288.4569340048697,316.0139821666935,2503.10812v1,Understanding Contrastive Learning through Variational Analysis and Neural Network Optimization Perspectives
1197,1197,366.0147588536821,247.5514003168746,2503.10790v1,Quantum Error Detection For Early Term Fault-Tolerant Quantum Algorithms
1198,1198,-371.900727848137,369.8322149976417,2503.10774v1,Isoparametric finite element methods for mean curvature flow and surface diffusion
1199,1199,286.6342329957424,-310.81241206059,2503.10771v1,Analysis and numerical analysis of the Helmholtz-Korteweg equation
1200,1200,-165.86335462720717,-343.977467436878,2503.10612v1,Approximation technique for preserving the minimum principle on the entropy for the compressible Euler Equations
1201,1201,-66.87656728923545,236.54006231455665,2503.10562v1,Discontinuous Galerkin discretization of conservative dynamical low-rank approximation schemes for the Vlasov-Poisson equation
1202,1202,161.56043969738712,37.82912015374836,2503.10552v1,Mathematical and numerical methods for understanding immune cell motion during wound healing
1203,1203,272.7113472353247,616.6887175281731,2503.10487v1,Sediment Concentration Estimation via Multiscale Inverse Problem and Stochastic Homogenization
1204,1204,-187.54191281961621,-88.21503111241492,2503.10453v1,Proceedings of the WAVES 2024 Conference
1205,1205,-205.73748017869056,294.3735199799375,2503.10402v1,Efficient and stable derivative-free Steffensen algorithm for root finding
1206,1206,-363.66365320727834,630.5251472573005,2503.10314v1,A rotation-based geometrically nonlinear spectral Reissner--Mindlin shell element
1207,1207,78.96578397157168,418.696388776447,2503.10729v1,Numerical and statistical analysis of NeuralODE with Runge-Kutta time integration
1208,1208,220.7151603514244,648.2756637225219,2503.10279v1,Numerically robust Gaussian state estimation with singular observation noise
1209,1209,465.12097327702736,234.58857131627792,2503.10251v1,Numerical Error Analysis of Large Language Models
1210,1210,-70.88022709428394,-114.47042273694825,2503.10221v1,New More Efficient A-WENO Schemes
1211,1211,177.43009913153145,622.5316187079952,2503.10199v5,Optimal Estimation and Uncertainty Quantification for Stochastic Inverse Problems via Variational Bayesian Methods
1212,1212,186.5051831571397,58.20335014708387,2503.10196v1,A filtered Lie splitting method for the Zakharov system with low regularity estimates
1213,1213,269.16358100292524,83.30438568966898,2503.10194v1,Surrogate modeling of resonant behavior in scattering problems through adaptive rational approximation and sketching
1214,1214,-293.1975974276618,-246.10275286244658,2503.10179v1,Highly efficient norm preserving numerical schemes for micromagnetic energy minimization based on SAV method
1215,1215,-228.761525808906,-161.92458227300398,2503.10172v1,On convergence of greedy block nonlinear Kaczmarz methods with momentum
1216,1216,-167.23261308912782,8.889586078321834,2503.10165v1,A finite element method for Maxwell's transmission eigenvalue problem in anisotropic media
1217,1217,-318.8121120218716,480.0783587349056,2503.10134v1,A Generalized Non-local Quasicontinuum Approach for Efficient Modeling of Architected Truss-based Lattice Structures
1218,1218,424.796218060991,450.59809064002604,2503.10133v1,Towards Manufacturing-Friendly Shapes in Discrete Topology Optimization
1219,1219,-73.51802972038236,406.40358714593833,2503.10032v1,A Neumann-Neumann Acceleration with Coarse Space for Domain Decomposition of Extreme Learning Machines
1220,1220,-318.89235932313585,123.44479726776113,2503.09998v1,Far-Field Sensitivity to Local Boundary Perturbations in 2D Wave Scattering
1221,1221,-1253.0369724770248,-768.954787151742,2503.09981v1,Accuracy of Discretely Sampled Stochastic Policies in Continuous-time Reinforcement Learning
1222,1222,-132.68820437353807,21.922423664461856,2503.09933v1,Fast Maxwell Solvers Based on Exact Discrete Eigen-Decompositions I. Two-Dimensional Case
1223,1223,407.495047756902,474.9988189415344,2503.09898v1,PI-Controlled Variable Time-Step Power System Simulation Using an Adaptive Order Differential Transformation Method
1224,1224,418.47842248178375,466.071386804799,2503.09892v2,A Heterogeneous Multiscale Method for Efficient Simulation of Power Systems with Inverter-Based Resources
1225,1225,-981.8279259494117,-262.7346119743781,2503.09869v1,Computing the Saturation Throughput for Heterogeneous p-CSMA in a General Wireless Network
1226,1226,-25.779616299251703,-124.8622819629513,2503.09848v1,A second order numerical scheme for optimal control of non-linear Fokker-Planck equations and applications in social dynamics
1227,1227,-265.23262103109533,-121.38309701575037,2503.09728v1,Data-driven geometric parameter optimization for PD-GMRES
1228,1228,-512.5751440722707,-155.38495413406008,2503.09580v1,A fast Fourier spectral method for the linearized Boltzmann collision operator
1229,1229,-146.15626277935843,-14.194790348481854,2503.09549v1,The turnpike control in stochastic multi-agent dynamics: a discrete-time approach with exponential integrators
1230,1230,-66.41426626502023,76.77123882979366,2503.09519v1,Simple and accurate approximations to the Riemann zeta function
1231,1231,-230.8944046198869,164.64489851619328,2503.09478v2,P-Order: A Unified Convergence-Analysis Framework for Multivariate Iterative Methods
1232,1232,-259.48047765062773,-160.5982229103726,2503.09469v1,Over-Relaxation in Alternating Projections
1233,1233,-10.026254611978274,-519.3551437063011,2503.09434v2,Conditional Stability of the Euler Method on Riemannian Manifolds
1234,1234,181.36050416424072,-53.45868218593077,2503.09386v1,Optimal control of fractional Poisson equation from non-local to local
1235,1235,218.39381022921495,546.156301251223,2503.09374v1,Solving Bayesian inverse problems via Fisher adaptive Metropolis adjusted Langevin algorithm
1236,1236,-367.4315213641031,374.00369507854253,2503.09345v1,Large-scale Thermo-Mechanical Simulation of Laser Beam Welding Using High-Performance Computing: A Qualitative Reproduction of Experimental Results
1237,1237,-154.45826951854525,-44.12841017789181,2503.09337v1,Online multidimensional dictionary learning
1238,1238,395.5996718338837,112.51806560589765,2503.09231v1,A BDF B-spline Method for a Nonlocal Tumor Growth Model
1239,1239,-278.98928370414956,217.62770822638993,2503.09229v1,Improved a priori error estimates for a space-time finite element method for parabolic problems
1240,1240,-284.80217955709173,373.04113386484306,2503.09190v1,Optimal $L^\infty$-error estimate for isoparametric finite element method in a smooth domain
1241,1241,63.54268128114398,32.241521209181144,2503.09178v1,Spectral Method for 1-D Neutron Transport Equation
1242,1242,39.53490312453967,740.6598757847482,2503.09140v1,"On the impact of observation error correlations in data assimilation, with application to along-track altimeter data"
1243,1243,799.3022905842229,1071.440194169431,2503.09135v1,Using Co-Located Range and Doppler Radars for Initial Orbit Determination
1244,1244,-311.93617891315125,564.4730277766022,2503.09086v1,Numerical study on hyper parameter settings for neural network approximation to partial differential equations
1245,1245,38.53078898084516,545.5280533499748,2503.09021v1,A deep learning approach to inverse medium scattering: Learning regularizers from a direct imaging method
1246,1246,-210.57305424309703,1405.473951299903,2503.08927v1,Ensemble optimal control for managing drug resistance in cancer therapies
1247,1247,34.224466536098056,910.9918761496657,2503.14514v1,Acceptance or Rejection of Lots while Minimizing and Controlling Type I and Type II Errors
1248,1248,-378.6379953254816,-64.09841317465893,2503.08465v1,A Ritz method for solution of parametric generalized EVPs
1249,1249,-57.8463541509106,111.4436672674559,2503.08453v1,On alternating-conjugate splitting methods
1250,1250,-348.32405502502706,156.0515504301001,2503.08360v1,An $hp$ Error Analysis of HDG for Dynamic Poroelasticity
1251,1251,123.49027431204884,493.23414560725075,2503.08343v1,Flexible and Efficient Probabilistic PDE Solvers through Gaussian Markov Random Fields
1252,1252,767.0932108496627,1159.7358315668057,2503.08227v1,Meshing method to build a centrosymmetric matrix to solve partial differential equations on an irreducible domain including a planar symmetry
1253,1253,107.98182032217862,252.65993712593297,2503.08187v1,Optimal Space-Variant Anisotropic Tikhonov Regularization for Full Waveform Inversion of Sparse Data
1254,1254,-222.5968122036554,271.18641104703534,2503.08169v1,Fast and stable computation of highly oscillatory and/or exponentially decaying integrals using a Clenshaw-Curtis product-integration rule
1255,1255,-138.5971868882334,607.3886729285782,2503.08127v1,A linear HDG scheme for the diffusion type Peterlin viscoelastic problem
1256,1256,-93.6677967318899,73.91072105894321,2503.08126v1,Trilinos: Enabling Scientific Computing Across Diverse Hardware Architectures at Scale
1257,1257,-1011.3344342645404,-79.73978256871459,2503.07916v1,Convexification With the Viscocity Term for Electrical Impedance Tomography
1258,1258,-348.7394851029862,229.7455453840268,2503.07808v1,A space-time finite element method for parabolic obstacle problems
1259,1259,-189.21706095775772,272.6234417793541,2503.07785v1,An anisotropic nonlinear stabilization for finite element approximation of Vlasov-Poisson equations
1260,1260,251.48919116933897,36.798979473409645,2503.07692v1,"A second-order accurate, positivity-preserving numerical scheme for the Poisson-Nernst-Planck-Navier-Stokes system"
1261,1261,1164.2809726496268,538.3339902241173,2503.07449v2,Investigation of the piston effect in supercritical fluids via a reversible--irreversible vector field splitting-based explicit time integration scheme
1262,1262,163.9303127132618,-72.37771915142558,2503.07284v1,An asymptotic preserving scheme satisfying entropy stability for the barotropic Euler system
1263,1263,-586.7090420167258,111.78044757522046,2503.07178v1,An Optimally Convergent Split Parallel Algorithm for the Multiple-Network Poroelasticity Model
1264,1264,-146.70794435209865,511.5345855037617,2503.07150v1,Simulating programmable morphing of shape memory polymer beam systems with complex geometry and topology
1265,1265,646.3402337036308,301.9127382225892,2503.07028v2,"Existence, Stability and Uniqueness of the Integral Invariant in A Characteristic-type Semi-Lagrangian Discontinuous Galerkin Scheme"
1266,1266,-139.6432061048179,276.6226481319357,2503.06817v1,An automatic approach to develop the fourth-order and L^2-stable lattice Boltzmann model for diagonal-anisotropic diffusion equations
1267,1267,-173.35945220047924,-4.227243156932088,2503.06658v1,First- and Half-order Schemes for Regime Switching Stochastic Differential Equation with Non-differentiable Drift Coefficient
1268,1268,108.50194756329019,223.00687731207478,2503.06581v1,A quantitative sampling method for elastic and electromagnetic sources
1269,1269,44.116556138587576,-65.72124417930532,2503.06555v1,A modified dynamic diffusion finite element method with optimal convergence rate for convection-diffusion-reaction equations
1270,1270,-184.35071111793945,111.11700343718063,2503.06528v1,Higher Order Reduced Rank Regression
1271,1271,-13.699778542517159,84.14318211563234,2503.06143v1,The uniqueness of Lyapunov rank among symmetric cones
1272,1272,324.99514666739515,-421.6127780907817,2503.05924v1,Satire: Computing Rigorous Bounds for Floating-Point Rounding Error in Mixed-Precision Loop-Free Programs
1273,1273,-404.1692061657174,259.5010035519942,2503.05918v1,Parameter-robust preconditioning for hybridizable symmetric discretizations
1274,1274,-324.71016003184974,266.40429061114367,2503.05892v1,An implicit shock tracking method for simulation of shock-dominated flows over complex domains using mesh-based parametrizations
1275,1275,-432.4930893238856,-378.64114418927534,2503.05674v1,Multiple solutions to the static forward free-boundary Grad-Shafranov problem on MAST-U
1276,1276,-203.62015343100182,196.85071466963916,2503.05672v1,The latent variable proximal point algorithm for variational problems with inequality constraints
1277,1277,-352.8648506599826,220.47065209110576,2503.05557v1,A sharp-interface discontinuous Galerkin method for simulation of two-phase flow of real gases based on implicit shock tracking
1278,1278,-171.8569731203129,47.34252108095852,2503.05533v2,Exploiting Inexact Computations in Multilevel Sampling Methods
1279,1279,453.305492870382,461.46384202763306,2503.05510v2,Identification of Feasible Regions Using R-Functions
1280,1280,259.92753455311157,52.46457782567865,2503.05437v1,Weak and very weak solutions of the Laplace equation and the Stokes system with prescribed regularity
1281,1281,-129.2106979907593,657.5012990267281,2503.05419v1,Physics-based machine learning for fatigue lifetime prediction under non-uniform loading scenarios
1282,1282,-102.05669309717204,223.3388732581464,2503.05334v2,Median QMC method for unbounded integrands over $\mathbb{R}^s$ in unanchored weighted Sobolev spaces
1283,1283,69.09865424804684,256.8513529735981,2503.05308v1,Entropic transfer operators for stochastic systems
1284,1284,-144.72532352302792,238.1908689371633,2503.05282v1,Local time-integration for Friedrichs' systems
1285,1285,-102.14007356384165,157.1272340052236,2503.05267v1,Transmission problems and domain decompositions for non-autonomous parabolic equations on evolving domains
1286,1286,-218.30138390548495,349.71580472443026,2503.05138v1,Numerical analysis of variational-hemivariational inequalities with applications in contact mechanics
1287,1287,-159.40410588087136,284.1303875585754,2503.05104v1,An exponential integrator multicontinuum homogenization method for fractional diffusion problem with multiscale coefficients
1288,1288,-48.068561024280896,836.3100977283368,2503.05078v1,A Traffic Evacuation Model for Enhancing Resilience During Railway Disruption
1289,1289,-519.0924141329447,24.912601847609125,2503.05017v1,Projective integration schemes for nonlinear degenerate parabolic systems
1290,1290,301.55725125524276,244.08713263950227,2503.05000v1,Butcher series for Hamiltonian Poisson integrators through symplectic groupoids
1291,1291,-94.39416996267644,142.34961086401097,2503.04932v1,A Reduced Augmentation Implicit Low-rank (RAIL) integrator for solving three-dimensional diffusion and advection-diffusion equations in the Tucker tensor format
1292,1292,145.9487932423757,107.34290355856668,2503.04914v1,Efficiently parallelizable kernel-based multi-scale algorithm
